id,name,kana,area,category,lat,lng,zoom,url,description,image,image2,image3,image4,image5,image6,image7,image8,image9,image10,電話番号,住所,アクセス,営業時間,定休日,料金,決済方法,駐車場,駐車場：大型バスの駐車,ウェブサイト,駐車場：台数,関連資料,駐車場：備考,備考,オンライン予約,メールアドレス
1346,気比の松原海水浴場,けひのまつばらかいすいよくじょう,"若狭路,敦賀市",海水浴,35.656604,136.051684,16,https://www.fuku-e.com/spot/detail_1346.html,日本三大松原のひとつ『気比の松原』と、約1kmにおよぶ砂浜は、緑と白との鮮やかなコントラストに彩られたビーチ。子ども向けの海上遊具などの設備もあり、家族連れにおすすめです。,https://www.fuku-e.com/lsc/upfile/spot/0000/1346/1346_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1346/1346_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1346/1346_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1346/1346_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1346/1346_2_l.jpg,,,,,,"敦賀観光案内所
0770-21-8686
(株)港都つるが観光協会
0770-22-8167",福井県敦賀市松島町,JR敦賀駅からコミュニティバス「松原線」「常宮線」で「気比の松原」下車/北陸自動車道敦賀ICから車で約13分,2025年7月12日(土)～,,"＜駐車料金＞1,000円
マイクロバス2,000円
大型バス3,000円",,あり,,https://tsuruga-kanko.jp/spot/nature/kehinomatsubara-beach/,700,,,,,
1347,河野海水浴場（南越前町）,こうのかいすいよくじょう,"丹南,南越前町","自然・公園,海水浴",35.820285,136.073032,16,https://www.fuku-e.com/spot/detail_1347.html,南越前町の中で国道8号から最も近い海水浴場。周辺整備により利用しやすくなっています。すぐ近くには北前船主の館右近家があります。,https://www.fuku-e.com/lsc/upfile/spot/0000/1347/1347_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1347/1347_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1347/1347_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1347/1347_4_l.jpg,,,,,,,"南越前町河野観光協会 0778-48-2240
南越前町河野事務所 0778-48-2111",福井県南越前町河野,JR武生駅から桜橋経由かれい崎行きバス「河野」下車徒歩2分/北陸自動車道敦賀ICから車で25分,,,,,,,http://kouno-fukui.main.jp/,,,,,,
1348,越廼海水浴場,こしのかいすいよくじょう,"あわら・坂井・福井市,福井市",海水浴,36.03477,136.0115829,16,https://www.fuku-e.com/spot/detail_1348.html,越前海岸唯一の砂浜海水浴場。大味海岸から居倉海岸までつづく穏やかな海岸線の途中に位置し、夏のバカンスシーズンは大勢の海水浴客でにぎわいます。ウィンドサーフィンなどのマリンスポーツを楽しむ若者も多く、目を見はるばかりのパノラマと澄んだ海水を…,https://www.fuku-e.com/lsc/upfile/spot/0000/1348/1348_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1348/1348_9_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1348/1348_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1348/1348_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1348/1348_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1348/1348_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1348/1348_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1348/1348_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1348/1348_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1348/1348_10_l.jpg,090-2376-5106（越廼海水浴場運営協議会）,福井県福井市蒲生町,JR福井駅から、京福バス越前海岸ブルーライン「越廼海水浴場」下車75分/北陸自動車道福井ICから車で約1時間,見学自由,無,無料,,あり,,"https://fuku-iro.jp/feature/20,https://fuku-iro.jp/feature/22,https://fuku-iro.jp/feature/4",,,海水浴シーズンは清掃協力金１０００円／台,海開き中は浜茶屋あり（１棟）,,
1349,米ノ海水浴場（越前町）,こめのかいすいよくじょう,"丹南,越前町",海水浴,35.886513,135.997344,16,https://www.fuku-e.com/spot/detail_1349.html,潜ったりシュノーケルをつけて泳いだりするには楽しい海水浴場です。人工で造られた海水プールがあります。【浜辺】岩・砂利・コンクリート浜,https://www.fuku-e.com/lsc/upfile/spot/0000/1349/1349_4_l.jpg,,,,,,,,,,越前町観光連盟 0778-37-1234,福井県越前町米ノ,JR武生駅からかれい崎行き福鉄バス「米ノ海水浴場」下車すぐ/北陸自動車道敦賀IC、鯖江ICから車で40分,,,無料,,あり,,http://www.town-echizen.jp/spot/spot02Detail.php?382,,,,"☑駐車場　あり
☑トイレ　あり
□シャワー　なし
□脱衣所　なし",,
1351,塩浜海水浴場,しおはまかいすいよくじょう,"若狭路,おおい町",海水浴,35.528679,135.66193,16,https://www.fuku-e.com/spot/detail_1351.html,若狭湾特有のリアス式海岸により、波の影響を受けにくい条件に恵まれた、ファミリーにおすすめのビーチです。,https://www.fuku-e.com/lsc/upfile/spot/0000/1351/1351_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1351/1351_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1351/1351_2_l.jpg,,,,,,,,"あかぐり海釣公園 0770-77-4003
大島漁協協同組合 0770-77-0162",福井県おおい町大島,JR若狭本郷駅から大島行き福鉄バス「宮留」下車徒歩5分/舞鶴若狭自動車道小浜西ICから20分、大飯高浜ICから車で30分,"6:00～18:00
(7月上旬～8月31日)",,"乗用車1台につき
清掃協力金1,000円",,あり,,https://www.wakasa-ohi.jp/shiohama-beach/,100,,,,,
1353,志積海水浴場,しつみかいすいよくじょう,"若狭路,小浜市",海水浴,35.524869,135.79861,16,https://www.fuku-e.com/spot/detail_1353.html,海にせまった砂浜、周囲の岩場が美しい静かな漁村で、家族連れにはうってつけ。,https://www.fuku-e.com/lsc/upfile/spot/0000/1353/1353_1_l.jpg,,,,,,,,,,志積観光協会 0770-54-3431,福井県小浜市志積,JR小浜駅から車で15分/舞鶴若狭自動車道小浜ICから車で約25分,,,,,あり,,,100,,有料,,,
1356,白木海水浴場,しらきかいすいよくじょう,"若狭路,敦賀市",海水浴,35.716752,135.999356,16,https://www.fuku-e.com/spot/detail_1356.html,白い砂浜と水がとてもきれいなところです。,https://www.fuku-e.com/lsc/upfile/spot/0000/1356/1356_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1356/1356_1_l.jpg,,,,,,,,,"敦賀観光案内所
0770-21-8686
(一社)敦賀観光協会
0770-22-8167",福井県敦賀市白木,JR敦賀駅から福鉄バス「菅浜線」で「白木」下車/北陸自動車道敦賀ICから車で約45分,,,"＜駐車料金＞
普1,000円
(土日盆1,500円)
マイクロバス3,000円
大型バス4,000円
",,あり,,"http://www.turuga.org/places/shirakik/shirakik.html,https://www.fuku-e.com/fukutabi/detail_62.html#nav_article4",300,,,,,
1359,水晶浜海水浴場,すいしょうはまかいすいよくじょう,"若狭路,美浜町",海水浴,35.686728,135.977815,16,https://www.fuku-e.com/spot/detail_1359.html,県内外から海水浴客が訪れる海水浴場。砂粒が細かく、きらめく白い砂が特長。早朝からウィンドサーフィンなどのマリンスポーツを楽しむ人々も訪れるスポット。2025年度の開設期間は、7月1日(火)～8月31日(日)となっています。イルカが出没する可能性があるた…,https://www.fuku-e.com/lsc/upfile/spot/0000/1359/1359_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1359/1359_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1359/1359_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1359/1359_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1359/1359_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1359/1359_10_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1359/1359_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1359/1359_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1359/1359_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1359/1359_9_l.jpg,"(一社)若狭美浜観光協会
0770-32-0222
",福井県美浜町竹波,"JR敦賀駅から白木行きバス「水晶浜」下車
舞鶴若狭自動車道若狭美浜ICより車で約30分",,,"竹波観光協会駐車場　
平日　1,000円
土日　2,000円
",,あり,,"https://www.fuku-e.com/feature/detail_688.html,https://www.fuku-e.com/fukutabi/detail_73.html,https://www.fuku-e.com/fukutabi/detail_14.html",2000,,,,,
1361,菅浜海水浴場,すがはまかいすいよくじょう,"若狭路,美浜町",海水浴,35.653029,135.975567,16,https://www.fuku-e.com/spot/detail_1361.html,開設期間は7月中旬　～　8月15日イルカが出没する可能性があるため、遊泳時間を設定してイルカよけ対策を行います。遊泳時間は8:00～16:00。それ以外の時間は遊泳禁止となります。美浜町内の浜辺でのキャンプ・バーベキューは、許可した場所以外は全て禁止で…,https://www.fuku-e.com/lsc/upfile/spot/0000/1361/1361_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1361/1361_1_l.jpg,,,,,,,,,"(一社)若狭美浜観光協会
0770-32-0222",福井県美浜町菅浜,"JR敦賀駅から白木行きバス「菅浜」下車
舞鶴若狭自動車道若狭美浜ICより車で約20分
",,,"菅浜生協駐車場
普通車1,000円
中型車・大型車2,000円",,,,https://wakasa-mihama.jp/beach/,,,,,,
1364,銭ヶ浜海水浴場（越前町）,ぜにがはまかいすいよくじょう,"丹南,越前町",海水浴,35.982295,135.958353,16,https://www.fuku-e.com/spot/detail_1364.html,すぐ隣には越前海岸のシンボル、風と波の浸食作用が作り上げた自然のトンネル「呼鳥門」があります。【浜辺】岩・砂利浜,https://www.fuku-e.com/lsc/upfile/spot/0000/1364/1364_1_l.jpg,,,,,,,,,,越前町観光連盟 0778-37-1234,福井県越前町梨子ヶ平,北陸自動車道敦賀ICから車で1時間、鯖江ICから車で45分,,,無料,,あり,,http://www.town-echizen.jp/spot/spot02Detail.php?261,,,,"☑駐車場　あり（銭ヶ浜駐車場／徒歩7分）
□トイレ　なし
□シャワー　なし
□脱衣所　なし",,
1365,袖ヶ浜海水浴場（2025夏は開設しません）,そでがはまかいすいよくじょう,"若狭路,おおい町",海水浴,35.53414,135.659911,16,https://www.fuku-e.com/spot/detail_1365.html,美しい海岸線と広々とした若狭湾の眺めが最高です。近くには赤礁崎オートキャンプ場もあります。,https://www.fuku-e.com/lsc/upfile/spot/0000/1365/1365_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1365/1365_2_l.jpg,,,,,,,,,(一社)おおい町観光協会 0770-77-1734,福井県おおい町大島,JR若狭本郷駅から大島行き福鉄バス「宮留」下車徒歩5分/舞鶴若狭自動車道小浜西ICから20分、大飯高浜ICから30分,"平日8:00～17:00
土日祝7:00～18:00
(7月上旬～8月末)",,"清掃協力金1,000円",,あり,,https://www.wakasa-ohi.jp/sodegahama-beach/,30,,,,,
1366,田結海水浴場,たいかいすいよくじょう,"若狭路,敦賀市",海水浴,35.679798,136.076304,16,https://www.fuku-e.com/spot/detail_1366.html,国道8号線沿いにあり、近くにはコンビニもあるので便利です。シャワー等の設備も充実しています。,https://www.fuku-e.com/lsc/upfile/spot/0000/1366/1366_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1366/1366_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1366/1366_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1366/1366_3_l.jpg,,,,,,,"敦賀観光案内所
0770-21-8686
(一社)敦賀観光協会
0770-22-8167",福井県敦賀市田結,JR敦賀駅からコミュニティバス「東浦線」で「田結口」下車、徒歩5分/北陸自動車道敦賀ICから車で約7分,2023年7月9日(日)～8月20日(日),,"＜駐車料金＞普1,000円
マイクロバス3,000円
大型バス5,000円
バイク　300円
",,あり,6,https://tsuruga-kanko.jp/spot/nature/tai-beach/,316,,,,,
1367,ダイヤ浜海水浴場,だいやはまかいすいよくじょう,"若狭路,美浜町",海水浴,35.656359,135.970852,16,https://www.fuku-e.com/spot/detail_1367.html,駐車場やシャワーなど施設も充実しており、海水浴を楽しむ人で浜辺は賑わいます。2025年の開設は未定です。美浜町内の浜辺でのキャンプ・バーベキューは、全て禁止です。開設しておりませんので、水上バイクなどが入ってくる可能性があります。ご注意くださ…,https://www.fuku-e.com/lsc/upfile/spot/0000/1367/1367_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1367/1367_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1367/1367_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1367/1367_4_l.jpg,,,,,,,"(一社)若狭美浜観光協会
0770-32-0222",福井県美浜町菅浜,"JR敦賀駅から白木行きバス「ダイヤ浜」下車
舞鶴若狭自動車道若狭美浜ICより車で約25分",,,無料,,あり,,https://wakasa-mihama.jp/beach/,1000,,,,,
1368,鷹巣海水浴場,たかすかいすいよくじょう,"あわら・坂井・福井市,福井市","自然・公園,海岸・岬,海水浴",36.134418,136.071055,16,https://www.fuku-e.com/spot/detail_1368.html,日本海屈指の透明度を誇る海水浴場。近くには多くの民宿や旅館があり、夏には浜茶屋やカラフルなパラソルが姿を見せます。マリンスポーツ、キャンプ、釣り、ドライブも楽しめ、自然と触れ合うにはもってこいのところです。,https://www.fuku-e.com/lsc/upfile/spot/0000/1368/1368_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1368/1368_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1368/1368_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1368/1368_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1368/1368_10_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1368/1368_9_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1368/1368_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1368/1368_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1368/1368_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1368/1368_4_l.jpg,0776-87-2704（鷹巣観光協会）,福井県福井市浜住町,JR福井駅から越前海岸ブルーラインで50分/北陸自動車道福井北ICから車で50分,,無,"無料
※海水浴シーズンの駐車場及び浜茶屋を除く",,あり,,"https://takasu-beach.com/,https://fuku-iro.jp/feature/20",,,"海水浴シーズン：清掃協力金１５００円／台（浜茶屋利用者は無料、ただし別途浜茶屋利用料が必要です）
（海水浴シーズン以外は無料）",,,
1370,竹波海水浴場,たけなみかいすいよくじょう,"若狭路,美浜町",海水浴,35.694393,135.976956,16,https://www.fuku-e.com/spot/detail_1370.html,ゆったりとした家庭的な雰囲気が漂う海水浴場。竹波の風情ある町並みや、海岸線を染める夕日など、風景の美しさにも定評があり、民宿に宿泊しての海水浴客も多いです。2025年度の開設期間は、7月1日(金)～8月31日(日)となっています。イルカが出没する可能性…,https://www.fuku-e.com/lsc/upfile/spot/0000/1370/1370_1_l.jpg,,,,,,,,,,0770-32-0222（(一社)若狭美浜観光協会）,福井県美浜町竹波,"JR敦賀駅から白木行きバス「竹波」下車
舞鶴若狭自動車道若狭美浜ICより車で約25分",,,,,あり,,"https://wakasa-mihama.jp/beach/,https://www.fuku-e.com/fukutabi/detail_73.html",,,,,,
